"85","1.00","1","77.0881","28.4877","dlfbeverlypark 1,beverlyparki,dlf beverlypark1,dlf beverly park 1,dlfbeverly park i,dlfbeverlyparki,beverly park i,bevelry park,dlfbeverly park 1,1 beverly park,dlfbeverlypark1,beverly park 1,dlf beverly park i,beverley park,beverlypark 1,beverlypark1,dlf beverlyparki,dlf beverlypark 1",\N,\N,"beverly park 1","1.00,421.00,1185.00,906.00,75.00,40236.00,83.00,1223.00","","28.545877","77.122643","28.303795","76.856918","28.459497","77.026634","28.545877","77.122643","28.303795","76.856918","APPROXIMATE","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon",\N,\N,\N,\N,\N,\N,"ChIJWYjjgtUZDTkRHkvG5ehfzwI","Gurgaon, Haryana, India","country,political"
"86","1.00","1","77.0881","28.4877","dlf beverly park 2,dlfbeverlypark 2,dlf beverlypark2,beverly park ii,beverly park2,beverlypark 2,beverly park 2,dlfbeverly park 2,dlf beverlyparkii,dlfbeverly park ii,dlfbeverlypark2,dlf beverly park ii,beverlypark2,beverlyparkii,beverley park 2,dlf beverlypark 2,dlfbeverlyparkii",\N,\N,"beverly park 2","1.00,1185.00,39944.00,75.00,40236.00,83.00,404.00,1223.00","","28.545877","77.122643","28.303795","76.856918","28.459497","77.026634","28.545877","77.122643","28.303795","76.856918","APPROXIMATE","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon",\N,\N,\N,\N,\N,\N,"ChIJWYjjgtUZDTkRHkvG5ehfzwI","Gurgaon, Haryana, India","country,political"
"87","1.00","1","77.0881","28.4877","centralarcade,central arcade",\N,\N,"central arcade","1.00,75.00,83.00,1185.00","","28.545877","77.122643","28.303795","76.856918","28.459497","77.026634","28.545877","77.122643","28.303795","76.856918","APPROXIMATE","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon",\N,\N,\N,\N,\N,\N,"ChIJWYjjgtUZDTkRHkvG5ehfzwI","Gurgaon, Haryana, India","country,political"
"88","1.00","1","77.0881","28.4877","dlfcitycenter,city centre mg road,dlf city center,city center",\N,\N,"dlf city center","1.00,75.00,83.00,1185.00","","28.545877","77.122643","28.303795","76.856918","28.459497","77.026634","28.545877","77.122643","28.303795","76.856918","APPROXIMATE","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon",\N,\N,\N,\N,\N,\N,"ChIJWYjjgtUZDTkRHkvG5ehfzwI","Gurgaon, Haryana, India","country,political"
"90","1.00","1","77.0799","28.4686","crosspoint,cross point,dlf cross point,dlf crosspoint mall,dlfcrosspoint",\N,\N,"dlf cross point","1185.00,1.00,421.00,1223.00,77.00,80.00","","28.479055","77.111504","28.430349","77.092216","28.453953","77.098053","28.479055","77.111504","28.430349","77.092216","GEOMETRIC_CENTER","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd",\N,\N,\N,\N,\N,"ChIJH__wp8sYDTkRdBWA-ZmOEOU","DLF Golf Course Road, Gurgaon, Haryana, India","country,political"
"91","1.00","0","77.1017","28.4759","dlfphase5,dlfphasev,dlf phase 5,dlf phase v,dlfph 5,dlf ph v,dlf ph 5,dlfph5,dlfphv,phase 5",\N,\N,"dlf phase 5","80.00,1.00,1185.00","","28.463020","77.102959","28.439411","77.092216","28.451294","77.098717","28.463020","77.102959","28.439411","77.092216","GEOMETRIC_CENTER","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd","Long name : DLF Golf Course Road, Types : route, Short name : DLF Golf Course Rd",\N,\N,\N,\N,"ChIJH__wp8sYDTkRdBWA-ZmOEOU","DLF Golf Course Road, DLF Phase 5, Gurgaon, Haryana, India","country,political"
"92","1.00","1","77.1017","28.4759","dlfcarltonest,dlf carlton,dlfcarltonestate,carlton estate,carlton,dlf carlton est,dlfcarlton,dlf carlton estate",\N,\N,"dlf carlton estate","1185.00,1.00,1223.00,553.00,80.00,91.00","",\N,\N,\N,\N,"28.449789","77.095116","28.451138","77.096466","28.448441","77.093765","APPROXIMATE","Long name : Carlton Estate IV, Types : point_of_interest,establishment, Short name : Carlton Estate IV","Long name : Carlton Estate IV, Types : point_of_interest,establishment, Short name : Carlton Estate IV","Long name : Carlton Estate IV, Types : point_of_interest,establishment, Short name : Carlton Estate IV","Long name : Carlton Estate IV, Types : point_of_interest,establishment, Short name : Carlton Estate IV","Long name : Carlton Estate IV, Types : point_of_interest,establishment, Short name : Carlton Estate IV","Long name : Carlton Estate IV, Types : point_of_interest,establishment, Short name : Carlton Estate IV","Long name : Carlton Estate IV, Types : point_of_interest,establishment, Short name : Carlton Estate IV","Long name : Carlton Estate IV, Types : point_of_interest,establishment, Short name : Carlton Estate IV","Long name : Carlton Estate IV, Types : point_of_interest,establishment, Short name : Carlton Estate IV",\N,"ChIJ8eGPObYYDTkRu2_uZF5M_3M","Carlton Estate IV, Saint Thomas Marg, DLF Phase 5, Sector 53, Gurgaon, Haryana 122003, India","postal_code"
"93","1.00","1","77.1017","28.4759","dlf princton estate,dlfprinctonest,princton,dlfprinctonestate,princton estate,dlf princton est",\N,\N,"dlf princton estate","80.00,1.00,91.00,1185.00","",\N,\N,\N,\N,"28.448635","77.097328","28.449986","77.098679","28.447287","77.095978","ROOFTOP","Long name : Princeton Estate, Types : premise, Short name : Princeton Estate","Long name : Princeton Estate, Types : premise, Short name : Princeton Estate","Long name : Princeton Estate, Types : premise, Short name : Princeton Estate","Long name : Princeton Estate, Types : premise, Short name : Princeton Estate","Long name : Princeton Estate, Types : premise, Short name : Princeton Estate","Long name : Princeton Estate, Types : premise, Short name : Princeton Estate","Long name : Princeton Estate, Types : premise, Short name : Princeton Estate","Long name : Princeton Estate, Types : premise, Short name : Princeton Estate","Long name : Princeton Estate, Types : premise, Short name : Princeton Estate",\N,"ChIJ_d9_1LUYDTkR9qCajSp-_o0","Princeton Estate, Princeton Estate Road, DLF Phase 5, Sector 53, Gurgaon, Haryana 122003, India","postal_code"
"94","1.00","1","77.1017","28.4759","royalton tower,dlfroyaltontower,dlf royalton tower",\N,\N,"dlf royalton tower","1185.00,1.00,101125.00,1223.00,80.00,553.00,39920.00,91.00","","28.449635","77.097107","28.449219","77.096619","28.449427","77.096863","28.450775","77.098213","28.448078","77.095512","ROOFTOP","Long name : Royalton, Types : premise, Short name : Royalton","Long name : Royalton, Types : premise, Short name : Royalton","Long name : Royalton, Types : premise, Short name : Royalton","Long name : Royalton, Types : premise, Short name : Royalton","Long name : Royalton, Types : premise, Short name : Royalton","Long name : Royalton, Types : premise, Short name : Royalton","Long name : Royalton, Types : premise, Short name : Royalton","Long name : Royalton, Types : premise, Short name : Royalton","Long name : Royalton, Types : premise, Short name : Royalton",\N,"ChIJbYXg3rUYDTkRayV6SXtd_00","Royalton, Princeton Estate Road, DLF Phase 5, Sector 53, Gurgaon, Haryana 122003, India","postal_code"
"95","1.00","1","77.1017","28.4759","dlf icon,dlficon,dlf the icon,dlftheicon,the icon",\N,\N,"dlf the icon","80.00,1.00,91.00,1185.00","",\N,\N,\N,\N,"28.446775","77.104828","28.448124","77.106178","28.445427","77.103477","APPROXIMATE","Long name : DLF The Summit, Types : point_of_interest,establishment, Short name : DLF The Summit","Long name : DLF The Summit, Types : point_of_interest,establishment, Short name : DLF The Summit","Long name : DLF The Summit, Types : point_of_interest,establishment, Short name : DLF The Summit","Long name : DLF The Summit, Types : point_of_interest,establishment, Short name : DLF The Summit","Long name : DLF The Summit, Types : point_of_interest,establishment, Short name : DLF The Summit","Long name : DLF The Summit, Types : point_of_interest,establishment, Short name : DLF The Summit","Long name : DLF The Summit, Types : point_of_interest,establishment, Short name : DLF The Summit","Long name : DLF The Summit, Types : point_of_interest,establishment, Short name : DLF The Summit",\N,\N,"ChIJtUEUe0sfDTkRJfoErMJ0Lg0","DLF The Summit, DLF Phase 5, Sector 54, Gurgaon, Haryana 122001, India","postal_code"
"96","1.00","1","77.1017","28.4759","dlf the pinnacle,dlfthepinnacle,dlf pinnacle,dlfpinnacle,the pinnacle",\N,\N,"dlf the pinnacle","80.00,1.00,91.00,1185.00","",\N,\N,\N,\N,"28.452486","77.095528","28.453835","77.096878","28.451138","77.094177","APPROXIMATE","Long name : DLF The Pinnacle, Types : point_of_interest,establishment, Short name : DLF The Pinnacle","Long name : DLF The Pinnacle, Types : point_of_interest,establishment, Short name : DLF The Pinnacle","Long name : DLF The Pinnacle, Types : point_of_interest,establishment, Short name : DLF The Pinnacle","Long name : DLF The Pinnacle, Types : point_of_interest,establishment, Short name : DLF The Pinnacle","Long name : DLF The Pinnacle, Types : point_of_interest,establishment, Short name : DLF The Pinnacle","Long name : DLF The Pinnacle, Types : point_of_interest,establishment, Short name : DLF The Pinnacle","Long name : DLF The Pinnacle, Types : point_of_interest,establishment, Short name : DLF The Pinnacle","Long name : DLF The Pinnacle, Types : point_of_interest,establishment, Short name : DLF The Pinnacle","Long name : DLF The Pinnacle, Types : point_of_interest,establishment, Short name : DLF The Pinnacle",\N,"ChIJq6qqqscYDTkRl65PrU6tLlc","DLF The Pinnacle, American Express Drive, DLF Phase 5, Sector 43, Gurgaon, Haryana 122003, India","postal_code"
"97","1.00","1","77.1017","28.4759","thetrinitytower,trinity tower,dlftrinitytower,the trinity tower,dlf trinity tower",\N,\N,"dlf trinity tower","80.00,1.00,91.00,1185.00","","28.448978","77.095062","28.448563","77.094604","28.448771","77.094833","28.450121","77.096184","28.447422","77.093483","ROOFTOP","Long name : Trinity Towers, Types : premise, Short name : Trinity Towers","Long name : Trinity Towers, Types : premise, Short name : Trinity Towers","Long name : Trinity Towers, Types : premise, Short name : Trinity Towers","Long name : Trinity Towers, Types : premise, Short name : Trinity Towers","Long name : Trinity Towers, Types : premise, Short name : Trinity Towers","Long name : Trinity Towers, Types : premise, Short name : Trinity Towers","Long name : Trinity Towers, Types : premise, Short name : Trinity Towers","Long name : Trinity Towers, Types : premise, Short name : Trinity Towers","Long name : Trinity Towers, Types : premise, Short name : Trinity Towers",\N,"ChIJ3fjI97YYDTkRv6KdFSdMO_4","Trinity Towers, Trinity Towers Road, DLF Phase 5, Sector 53, Gurgaon, Haryana 122003, India","postal_code"
"98","1.00","1","77.1017","28.4759","dlf wellington estate,dlfwellington,dlfwellingtonestate,wellington estate,dlf wellington,dlfwellingtonest,dlf wellington est",\N,\N,"dlf wellington estate","80.00,1.00,91.00,1185.00","","28.447851","77.095726","28.447157","77.094917","28.447502","77.095322","28.448853","77.096672","28.446154","77.093971","ROOFTOP","Long name : Wellington Estate, Types : premise, Short name : Wellington Estate","Long name : Wellington Estate, Types : premise, Short name : Wellington Estate","Long name : Wellington Estate, Types : premise, Short name : Wellington Estate","Long name : Wellington Estate, Types : premise, Short name : Wellington Estate","Long name : Wellington Estate, Types : premise, Short name : Wellington Estate","Long name : Wellington Estate, Types : premise, Short name : Wellington Estate","Long name : Wellington Estate, Types : premise, Short name : Wellington Estate","Long name : Wellington Estate, Types : premise, Short name : Wellington Estate","Long name : Wellington Estate, Types : premise, Short name : Wellington Estate",\N,"ChIJIY2u8rYYDTkRBfwF30YDZXo","Wellington Estate, Club Drive, DLF Phase 5, Sector 53, Gurgaon, Haryana 122003, India","postal_code"
"99","1.00","1","77.1017","28.4759","westend heights,dlf westend heights,dlf westend,dlfwestendheights",\N,\N,"dlf westend heights","80.00,1.00,91.00,1185.00","",\N,\N,\N,\N,"28.443544","77.107460","28.444893","77.108810","28.442196","77.106110","ROOFTOP","Long name : DLF Park Height Phase 5, Types : premise, Short name : DLF Park Height Phase 5","Long name : DLF Park Height Phase 5, Types : premise, Short name : DLF Park Height Phase 5","Long name : DLF Park Height Phase 5, Types : premise, Short name : DLF Park Height Phase 5","Long name : DLF Park Height Phase 5, Types : premise, Short name : DLF Park Height Phase 5","Long name : DLF Park Height Phase 5, Types : premise, Short name : DLF Park Height Phase 5","Long name : DLF Park Height Phase 5, Types : premise, Short name : DLF Park Height Phase 5","Long name : DLF Park Height Phase 5, Types : premise, Short name : DLF Park Height Phase 5","Long name : DLF Park Height Phase 5, Types : premise, Short name : DLF Park Height Phase 5","Long name : DLF Park Height Phase 5, Types : premise, Short name : DLF Park Height Phase 5",\N,"ChIJuddDzU0fDTkRXFsQiezHl3E","DLF Park Height Phase 5, Driveway, DLF Phase 5, Sector 54, Gurgaon, Haryana 122011, India","postal_code"
"100","1.00","1","77.1017","28.4759","vipulorchidgarden,vipul orchid garden,vipul orchid gardens",\N,\N,"vipul orchid garden","1185.00,1.00,1223.00,553.00,80.00,91.00","","28.431641","77.105461","28.431637","77.105446","28.431641","77.105461","28.432987","77.106804","28.430288","77.104103","RANGE_INTERPOLATED","Long name : 5, Types : street_number, Short name : 5","Long name : 5, Types : street_number, Short name : 5","Long name : 5, Types : street_number, Short name : 5","Long name : 5, Types : street_number, Short name : 5","Long name : 5, Types : street_number, Short name : 5","Long name : 5, Types : street_number, Short name : 5","Long name : 5, Types : street_number, Short name : 5","Long name : 5, Types : street_number, Short name : 5","Long name : 5, Types : street_number, Short name : 5",\N,"Eks1LCBETEYgR29sZiBDb3Vyc2UgUm9hZCwgU3VuY2l0eSwgU2VjdG9yIDU0LCBHdXJnYW9uLCBIYXJ5YW5hIDEyMjAwMywgSW5kaWE","5, DLF Golf Course Road, Suncity, Sector 54, Gurgaon, Haryana 122003, India","postal_code"
"101","1.00","1","77.1024","28.4705","qutab enclave,dlf qutab enclave,dlfqutabenclave",\N,\N,"dlf qutab enclave","1.00,1185.00","",\N,\N,\N,\N,"28.470518","77.102364","28.471867","77.103706","28.469170","77.101013","ROOFTOP","Long name : Dlf Qutub Enclave, Types : premise, Short name : Dlf Qutub Enclave","Long name : Dlf Qutub Enclave, Types : premise, Short name : Dlf Qutub Enclave","Long name : Dlf Qutub Enclave, Types : premise, Short name : Dlf Qutub Enclave","Long name : Dlf Qutub Enclave, Types : premise, Short name : Dlf Qutub Enclave","Long name : Dlf Qutub Enclave, Types : premise, Short name : Dlf Qutub Enclave","Long name : Dlf Qutub Enclave, Types : premise, Short name : Dlf Qutub Enclave","Long name : Dlf Qutub Enclave, Types : premise, Short name : Dlf Qutub Enclave","Long name : Dlf Qutub Enclave, Types : premise, Short name : Dlf Qutub Enclave",\N,\N,"ChIJBervytQYDTkR6U3VF7bXPNQ","Dlf Qutub Enclave, Block B, Sector 26A, Gurgaon, Haryana 122002, India","postal_code"
"102","1.00","1","76.9362","27.6790","doha",\N,\N,"doha","1.00,1185.00","","28.545877","77.122643","28.303795","76.856918","28.459497","77.026634","28.545877","77.122643","28.303795","76.856918","APPROXIMATE","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon",\N,\N,\N,\N,\N,\N,"ChIJWYjjgtUZDTkRHkvG5ehfzwI","Gurgaon, Haryana, India","country,political"
"103","1.00","0","77.0777","28.5128","dundahera",\N,\N,"dundahera","1185.00,831.00,1.00","","28.515568","77.081146","28.510038","77.073250","28.512821","77.077728","28.515568","77.081146","28.510038","77.073250","APPROXIMATE","Long name : Dundahera, Types : neighborhood,political, Short name : Dundahera","Long name : Dundahera, Types : neighborhood,political, Short name : Dundahera","Long name : Dundahera, Types : neighborhood,political, Short name : Dundahera","Long name : Dundahera, Types : neighborhood,political, Short name : Dundahera","Long name : Dundahera, Types : neighborhood,political, Short name : Dundahera","Long name : Dundahera, Types : neighborhood,political, Short name : Dundahera","Long name : Dundahera, Types : neighborhood,political, Short name : Dundahera","Long name : Dundahera, Types : neighborhood,political, Short name : Dundahera",\N,\N,"ChIJVQDVy2AZDTkRRp-NSQn4634","Dundahera, Dundahera Village, Sector 20, Gurgaon, Haryana 122016, India","postal_code"
"104","1.00","1","76.7181","28.1977","dungerwas",\N,\N,"dungerwas","1.00,1185.00","","28.312120","76.912567","28.294689","76.890404","28.303436","76.903801","28.312120","76.912567","28.294689","76.890404","APPROXIMATE","Long name : Chandla Dungerwas, Types : locality,political, Short name : Chandla Dungerwas","Long name : Chandla Dungerwas, Types : locality,political, Short name : Chandla Dungerwas","Long name : Chandla Dungerwas, Types : locality,political, Short name : Chandla Dungerwas","Long name : Chandla Dungerwas, Types : locality,political, Short name : Chandla Dungerwas","Long name : Chandla Dungerwas, Types : locality,political, Short name : Chandla Dungerwas",\N,\N,\N,\N,\N,"ChIJ_Y9W0kU5DTkRuUqQnO3HRxM","Chandla Dungerwas, Haryana 122413, India","postal_code"
"105","1.00","0","77.0432","28.4067","sohnard,sohnaroad,sohna rd,sohna road",\N,\N,"sohna road","1.00,1185.00,1223.00","","28.421045","77.104630","28.419168","77.102585","28.419455","77.104103","28.421455","77.104958","28.418756","77.102257","GEOMETRIC_CENTER","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd",\N,\N,"ChIJFQWgX_ghDTkR2bSOe4b912M","Sohna Road, Vigyan Vihar, Sector 56, Gurgaon, Haryana 122011, India","postal_code"
"106","1.00","0","77.0432","28.4067","sector48,sect48,sec48,sec 48,sector 48,sect 48",\N,\N,"sector 48","1185.00,1.00,40614.00,1223.00,105.00,106.00,39879.00,15.00,1151.00","","28.427696","77.072479","28.242050","77.035660","28.256014","77.068413","28.427696","77.072479","28.242050","77.035660","GEOMETRIC_CENTER","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd","Long name : Sohna Road, Types : route, Short name : Sohna Rd",\N,"ChIJOzv-04klDTkRmaUUItp5M4Y","Omaxe Wedding Mall, Sohna Road, Central Park II, Sector 48, Gurgaon, Haryana 122004, India","postal_code"
"107","1.00","1","77.0432","28.4067","vipul bussiness park,vipulbussinesspark,vipul business park",\N,\N,"vipul bussiness park","1.00,106.00,1185.00,105.00","update",\N,\N,\N,\N,"28.422646","77.037605","28.423994","77.038956","28.421297","77.036255","ROOFTOP","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","Long name : Vipul Business Park, Types : premise, Short name : Vipul Business Park","ChIJK3aTinUYDTkRBwC69AmuSJM","Vipul Business Park, Central Park 2 Road, Vipul World, Central Park II, Sector 48, Gurgaon, Haryana 122004, India","postal_code"
"108","1.00","0","77.0701","28.5010","electroniccity,electronic city",\N,\N,"electronic city","1.00,1185.00","","28.503784","77.074867","28.498653","77.064499","28.500996","77.070114","28.503784","77.074867","28.498653","77.064499","APPROXIMATE","Long name : Electronic City, Types : sublocality_level_3,sublocality,political, Short name : Electronic City","Long name : Electronic City, Types : sublocality_level_3,sublocality,political, Short name : Electronic City","Long name : Electronic City, Types : sublocality_level_3,sublocality,political, Short name : Electronic City","Long name : Electronic City, Types : sublocality_level_3,sublocality,political, Short name : Electronic City","Long name : Electronic City, Types : sublocality_level_3,sublocality,political, Short name : Electronic City","Long name : Electronic City, Types : sublocality_level_3,sublocality,political, Short name : Electronic City","Long name : Electronic City, Types : sublocality_level_3,sublocality,political, Short name : Electronic City",\N,\N,\N,"ChIJU0cgd24ZDTkRg3ppIHo7cOY","Electronic City, Udyog Vihar Phase IV, Sector 18, Gurgaon, Haryana, India","country,political"
"109","1.00","0","76.8228","28.4490","farrukhnagar,farrukh nagar",\N,\N,"farrukh nagar","1185.00,1.00","","28.453672","76.835213","28.440714","76.819069","28.448990","76.822792","28.453672","76.835213","28.440714","76.819069","APPROXIMATE","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar",\N,\N,\N,\N,\N,"ChIJPcG6fyprDTkRhvz-wPqxiUQ","Farukh Nagar, Haryana 122506, India","postal_code"
"110","1.00","1","76.8228","28.4490","farukhnagar",\N,\N,"farukhnagar","1.00,1185.00","","28.453672","76.835213","28.440714","76.819069","28.448990","76.822792","28.453672","76.835213","28.440714","76.819069","APPROXIMATE","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar","Long name : Farukh Nagar, Types : locality,political, Short name : Farukh Nagar",\N,\N,\N,\N,\N,"ChIJPcG6fyprDTkRhvz-wPqxiUQ","Farukh Nagar, Haryana 122506, India","postal_code"
"111","1.00","0","77.0433","28.4014","fazilpur",\N,\N,"fazilpur","1.00,1223.00,670.00,1185.00","","28.414486","77.035248","28.409431","77.024178","28.411976","77.031975","28.414486","77.035248","28.409431","77.024178","APPROXIMATE","Long name : Fazilpur Jharsa, Types : sublocality_level_2,sublocality,political, Short name : Fazilpur Jharsa","Long name : Fazilpur Jharsa, Types : sublocality_level_2,sublocality,political, Short name : Fazilpur Jharsa","Long name : Fazilpur Jharsa, Types : sublocality_level_2,sublocality,political, Short name : Fazilpur Jharsa","Long name : Fazilpur Jharsa, Types : sublocality_level_2,sublocality,political, Short name : Fazilpur Jharsa","Long name : Fazilpur Jharsa, Types : sublocality_level_2,sublocality,political, Short name : Fazilpur Jharsa","Long name : Fazilpur Jharsa, Types : sublocality_level_2,sublocality,political, Short name : Fazilpur Jharsa",\N,\N,\N,\N,"ChIJ74kLF6MiDTkRrd4mNpILGdo","Fazilpur Jharsa, Sector 72, Gurgaon, Haryana, India","country,political"
"112","1.00","1","77.0043","28.4678","feroz gandhi colony,ferozgandhicolony",\N,\N,"feroz gandhi colony","1.00,1185.00,857.00","","28.468962","77.006470","28.465994","77.001656","28.467752","77.004265","28.468962","77.006470","28.465994","77.001656","APPROXIMATE","Long name : Feroz Gandhi Colony, Types : sublocality_level_2,sublocality,political, Short name : Feroz Gandhi Colony","Long name : Feroz Gandhi Colony, Types : sublocality_level_2,sublocality,political, Short name : Feroz Gandhi Colony","Long name : Feroz Gandhi Colony, Types : sublocality_level_2,sublocality,political, Short name : Feroz Gandhi Colony","Long name : Feroz Gandhi Colony, Types : sublocality_level_2,sublocality,political, Short name : Feroz Gandhi Colony","Long name : Feroz Gandhi Colony, Types : sublocality_level_2,sublocality,political, Short name : Feroz Gandhi Colony","Long name : Feroz Gandhi Colony, Types : sublocality_level_2,sublocality,political, Short name : Feroz Gandhi Colony","Long name : Feroz Gandhi Colony, Types : sublocality_level_2,sublocality,political, Short name : Feroz Gandhi Colony",\N,\N,\N,"ChIJbQ7t3HgXDTkRL3JC_QOIDXo","Feroz Gandhi Colony, Sector 9, Gurgaon, Haryana 122001, India","postal_code"
"113","1.00","1","76.9941","27.7594","ferozepur jhirka,ferozepurjhirka",\N,\N,"ferozepur jhirka","1.00,1185.00","","28.545877","77.122643","28.303795","76.856918","28.459497","77.026634","28.545877","77.122643","28.303795","76.856918","APPROXIMATE","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon",\N,\N,\N,\N,\N,\N,"ChIJWYjjgtUZDTkRHkvG5ehfzwI","Gurgaon, Haryana, India","country,political"
"114","1.00","1","77.0231","28.0881","ferozepurnamak,ferozepur namak",\N,\N,"ferozepur namak","1.00,1185.00","","28.545877","77.122643","28.303795","76.856918","28.459497","77.026634","28.545877","77.122643","28.303795","76.856918","APPROXIMATE","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon","Long name : Gurgaon, Types : locality,political, Short name : Gurgaon",\N,\N,\N,\N,\N,\N,"ChIJWYjjgtUZDTkRHkvG5ehfzwI","Gurgaon, Haryana, India","country,political"
"115","1.00","1","76.9740","28.0962","galleria dlf iv,dlf galleria,galleriadlfiv,galleria market,dlfgalleria,galleria,the galleria",\N,\N,"galleria dlf iv","1185.00,770.00,1223.00,1.00","","28.467772","77.077103","28.467754","77.077103","28.467754","77.077103","28.469112","77.078453","28.466413","77.075752","RANGE_INTERPOLATED","Long name : 4, Types : street_number, Short name : 4","Long name : 4, Types : street_number, Short name : 4","Long name : 4, Types : street_number, Short name : 4","Long name : 4, Types : street_number, Short name : 4","Long name : 4, Types : street_number, Short name : 4","Long name : 4, Types : street_number, Short name : 4","Long name : 4, Types : street_number, Short name : 4","Long name : 4, Types : street_number, Short name : 4","Long name : 4, Types : street_number, Short name : 4",\N,"Ekg0LCBETEYgR2FsbGVyaWEgUm9hZCwgQmxvY2sgQiwgU2VjdG9yIDQzLCBHdXJnYW9uLCBIYXJ5YW5hIDEyMjAwOSwgSW5kaWE","4, DLF Galleria Road, Block B, Sector 43, Gurgaon, Haryana 122009, India","postal_code"
