"100265","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"Udyog Vihar Phase V","4000.000","Sq. Ft.","300000.000","INR","0.000000",\N,\N,"0","4000.000","300000.000",\N,\N,\N,\N,\N,"Office Space for rent in Udyog Vihar Phase V Gurgaon - 4000 Sq. Ft.","4000 Sq. Ft. - Rent / Lease Commercial office space in Udyog Vihar Phase V, Gurgaon * 4 Property & locality photos. Available commercial office space in it park fully furnished ready to move with amenities 100% power back-Up, Centralize a...",\N,\N,\N,"28.45949640000000000000","77.02663850000000000000","K27078871","16","11","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-udyog-vihar-phase-5-gurgaon-4000-sq-ft-spid-K27078871",\N,"21-12-2016","Dealer",\N,"Prem Jain","Arihant Estate","1st floor, jagmall complex m.g road, gurgaon, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Udyog Vihar Phase V, Gurgaon, 4000 Sq. Ft. @ 300000 INR",\N,"1482337308","1","4000.0000","75.0000",\N,"office"
"100266","Gurgaon","rent","Commercial","Residential Apartment",\N,\N,\N,"Sector-49 Gurgaon","1996.000","Sq. Ft.","109000.000","INR","0.000000",\N,\N,"0","1996.000","109000.000",\N,\N,\N,\N,\N,"Office Space in IT Park for rent in Sector-49 Gurgaon - 1996 Sq. Ft.","1996 Sq. Ft. - Rent / Lease Office Space in IT park in Sector-49 Gurgaon * 13 Property & locality photos. Commercial office/space available on lease in sector-49 gurgaon, Sohna road, Gurgaon. Contact us for price details.   25 w...",\N,\N,\N,"28.41120240000000000000","77.04904910000005000000","F27188363","210","4","99acres.com","scraphrpan","http://www.99acres.com/office-in-it-park-for-rent-lease-in-sector-49-gurgaon-1996-sq-ft-spid-F27188363",\N,"21-12-2016","Dealer",\N,"Pankaj Joshi","Prop Magnet","852, Tower B2, Spaze IT Park,, Sohna Road, Gurgaon, Gurgaon","North-East",\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Sector-49 Gurgaon, Gurgaon, 1996 Sq. Ft. @ 109000 INR",\N,"1482337309","1","1996.0000","54.6092",\N,"apartment"
"100267","Gurgaon","rent","Commercial","Commercial Office/Space","Emaar The Palm Square","39951","0","Sector-66 Gurgaon","1000.000","Sq.Ft.","55000.000","INR","0.000000",\N,\N,"0","34000.000","1870000.000","1000.000",\N,\N,\N,\N,"Office Space for rent in Emaar The Palm Square Sector-66 Gurgaon - 1000 Sq. Ft. to 34000 Sq. Ft.","1000 Sq. Ft. to 34000 Sq. Ft. - Rent / Lease Commercial office space in Emaar The Palm Square, Sector-66 Gurgaon * 22 Property & locality photos. Emaar the palm square on main golf course ext. Road opp. Vatika business park. Sohna road.  Min. Area 1000 sq ft to  34000...",\N,\N,\N,"28.40200200000000000000","77.05041900000000000000","U27044853","317","9","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-emaar-the-palm-square-sector-66-gurgaon-1000-sq-ft-to-34000-sq-ft-spid-U27044853",\N,"21-12-2016","Builder",\N,"Anil Yadav","Orchid Land Base Pvt. Ltd.","1st Floor,Palm Square, Golf Course Extension, Gurgaon-122001, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  Emaar The Palm Square, Sector-66 Gurgaon, Gurgaon, 1000  Sq.Ft. @ 55000 INR",\N,"1482337310","1","1000.0000","55.0000",\N,"office"
"100268","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"DLF CITY PHASE 2","2000.000","Sq. Ft.","77000.000","INR","0.000000",\N,\N,"0","2000.000","77000.000",\N,\N,\N,\N,\N,"Office Space for rent in DLF CITY PHASE 2 Gurgaon - 2000 Sq. Ft.","2000 Sq. Ft. - Rent / Lease Commercial office space in DLF CITY PHASE 2, Gurgaon * 8 Property & locality photos. Prime location, City centre, Close to metro, Power back up, Lift, Car parking, Bare shell",\N,\N,\N,"28.45949690000000000000","77.02663810000000000000","F23795442","3955","462","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-dlf-city-phase-2-gurgaon-2000-sq-ft-r2-spid-F23795442",\N,"21-12-2016","Owner",\N,"Grover",\N,\N,\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , DLF CITY PHASE 2, Gurgaon, 2000 Sq. Ft. @ 77000 INR",\N,"1482337311","1","2000.0000","38.5000",\N,"office"
"100269","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"South City 2","1000.000","Sq. Ft.","25000.000","INR","0.000000",\N,\N,"0","1000.000","25000.000",\N,\N,\N,\N,\N,"Office Space for rent in South City 2 Gurgaon - 1000 Sq. Ft.","1000 Sq. Ft. - Rent / Lease Commercial office space in South City 2, Gurgaon * 8 Property & locality photos. A hall of 1000 sq ft on the ground floor. Rest of the area on ground floor is being used as parking space for residential ...",\N,\N,\N,"28.42191570000000000000","77.05626810000000000000","T24841809","828","83","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-south-city-2-gurgaon-1000-sq-ft-r1-spid-T24841809",\N,"21-12-2016","Owner",\N,"Saksham",\N,\N,\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , South City 2, Gurgaon, 1000 Sq. Ft. @ 25000 INR",\N,"1482337311","1","1000.0000","25.0000",\N,"office"
"10027","Gurgaon","sale","Residential","Residential Apartment","Spaze Privy","671","0","Sector-72 Gurgaon","1755.000","Sq.Ft.","12000000.000","INR","6838.000000","Sq.Ft.","Resale","2","1600.000","12000000.000",\N,\N,\N,\N,\N,"2 BHK Apartment / Flat for sale in Spaze Privy Sector-72 Gurgaon - 1755 Sq. Ft. - 9th floor (out of 17)","1755 Sq. Ft. - Buy 2 BHK / Bedroom Apartment / Flat in Spaze Privy, Sector-72 Gurgaon * 18 Property & locality photos * Resale property * Possession: Immediate * Ownership: Freehold * 9th floor (out of 17). View contact number for free. Click for complete details on 99acres.com","Spaze Privy, Sector-72 Gurgaon, Gurgaon, Haryana",\N,\N,"28.41002200000000000000","77.03354100000000000000","T26994969",\N,\N,"99acres.com","scraphrpan","http://www.99acres.com/2-bhk-bedroom-apartment-flat-for-sale-in-spaze-privy-sector-72-gurgaon-1755-sq-ft-spid-T26994969","01-09-2016","26-10-2016","Dealer",\N,"Rajender  Yadav",\N,\N,"North-East",\N,\N,\N,\N,"Ready to Move",\N,\N,"9",\N,"1 to 5 years old Â Â ","1 Covered",\N,\N,\N,\N,"Available for Buy in  Spaze Privy, Sector-72 Gurgaon, Gurgaon, 1755 Sq.Ft. @ 12000000 INR",\N,"1477485792","1","1755.0000","6837.6069",\N,"apartment"
"100270","Gurgaon","rent","Commercial","Commercial Shops",\N,\N,\N,"Palam Vihar","200.000","Sq. Ft.","45000.000","INR","0.000000",\N,\N,"0","200.000","45000.000",\N,\N,\N,\N,\N,"Shop for rent in Palam Vihar Gurgaon - 200 Sq. Ft.","200 Sq. Ft. - Rent / Lease Shop in Palam Vihar, Gurgaon * 25 Property & locality photos. Located amongst the best addresses - Ansal palam vihar.  Occupied by yesbank for the past 6.5 years is now available.  Exc...",\N,\N,\N,"28.50935390000000000000","77.03092930000000000000","F16395717","7040","230","99acres.com","scraphrpan","http://www.99acres.com/shop-for-rent-lease-in-palam-vihar-gurgaon-200-sq-ft-r5-spid-F16395717",\N,"21-12-2016","Owner",\N,"Gajender Singh",\N,\N,"North-East",\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Palam Vihar, Gurgaon, 200 Sq. Ft. @ 45000 INR",\N,"1482337311","1","200.0000","225.0000",\N,"shop"
"100271","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"Sector-33 Gurgaon","7800.000","Sq. Ft.","200000.000","INR","0.000000",\N,\N,"0","7800.000","200000.000",\N,\N,\N,\N,\N,"Office Space for rent in Sector-33 Gurgaon - 7800 Sq. Ft.","7800 Sq. Ft. - Rent / Lease Commercial office space in Sector-33 Gurgaon * 25 Property & locality photos. This newly constructed commercial building is located in the city of gurgaon in haryanai. Being only a few kilometers away...",\N,\N,\N,"28.43140050000000000000","77.01817880000000000000","D5969019","5897","661","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-sector-33-gurgaon-7800-sq-ft-r10-spid-D5969019",\N,"21-12-2016","Owner",\N,"Martie",\N,\N,\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Sector-33 Gurgaon, Gurgaon, 7800 Sq. Ft. @ 200000 INR",\N,"1482337312","1","7800.0000","25.6410",\N,"office"
"100272","Gurgaon","rent","Commercial","Commercial Office/Space","Old Delhi Road,Gurgaon","1","-2","Sector-12 Gurgaon","3000.000","Sq. Ft.","50000.000","INR","0.000000",\N,\N,"0","3000.000","50000.000",\N,\N,\N,\N,\N,"Office Space for rent in Sector-12 Gurgaon - 3000 Sq. Ft.","3000 Sq. Ft. - Rent / Lease Commercial office space in Sector-12 Gurgaon * 8 Property & locality photos. Commercial office/space available for rent. Located in sector-14 gurgaon. Built in the area of 3000 sq.Ft.(Builtup area) ....",\N,\N,\N,"28.39140000000000000000","76.88610000000000000000","P21231648","1707","83","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-sector-12-gurgaon-3000-sq-ft-r2-spid-P21231648",\N,"21-12-2016","Owner",\N,"Rohit Vats",\N,\N,\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  Old Delhi Road,Gurgaon, Sector-12 Gurgaon, Gurgaon, 3000 Sq. Ft. @ 50000 INR",\N,"1482337313","1","3000.0000","16.6667",\N,"office"
"100273","Gurgaon","rent","Commercial",\N,\N,\N,\N,"Civil Lines","180.000","Sq.Ft.","200000.000","INR","0.000000","Sq.Ft.",\N,"0","180.000","200000.000",\N,\N,\N,\N,\N,"Showroom for rent in Civil Lines Gurgaon - 180 Sq. Ft.","180 Sq. Ft. - Rent / Lease Showroom in Civil Lines, Gurgaon * 7 Property & locality photos. Commercial showrooms available on lease in civil lines, Gurgaon. Contact us for price details.",\N,\N,\N,"28.50811600000000000000","77.01758290000000000000","V20867467","1888","84","99acres.com","scraphrpan","http://www.99acres.com/showroom-for-rent-lease-in-civil-lines-gurgaon-180-sq-ft-r3-spid-V20867467",\N,"21-12-2016","Owner",\N,"Sharwan Gupta",\N,\N,"East",\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Civil Lines, Gurgaon, 180 Sq.Ft. @ 200000 INR",\N,"1482337313","1","180.0000","1111.1111",\N,\N
"100274","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"Sector-54 Gurgaon","1235.000","Sq.Ft.","104975.000","INR","0.000000",\N,\N,"0","2250.000","191250.000","1235.000",\N,\N,\N,\N,"Office Space for rent in Sector-54 Gurgaon - 1235 Sq. Ft. to 2250 Sq. Ft.","1235 Sq. Ft. to 2250 Sq. Ft. - Rent / Lease Commercial office space in Sector-54 Gurgaon * 7 Property & locality photos. The most popular commercial complex based in gurgaon, The palm spring plaza is located in one of the prime location's of g...",\N,\N,\N,"28.45949640000000000000","77.02663850000000000000","W26346731","577","15","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-sector-54-gurgaon-1235-sq-ft-to-2250-sq-ft-spid-W26346731",\N,"21-12-2016","Dealer",\N,"Sachin","U-First Realtors","305,Success Tower, Sector 65, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Sector-54 Gurgaon, Gurgaon, 1235  Sq.Ft. @ 104975 INR",\N,"1482337314","1","1235.0000","85.0000",\N,"office"
"100275","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"Udyog Vihar Phase IV","1500.000","Sq. Ft.","90000.000","INR","0.000000",\N,\N,"0","1500.000","90000.000",\N,\N,\N,\N,\N,"Office Space for rent in Udyog Vihar Phase IV Gurgaon - 1500 Sq. Ft.","1500 Sq. Ft. - Rent / Lease Commercial office space in Udyog Vihar Phase IV, Gurgaon * 7 Property & locality photos. Commercial space avaialble for rent. People who are interested for electronic  trade can contact. Rent is negotiable.  Mon...",\N,\N,\N,"28.50099560000000000000","77.07011749999992000000","T25119395","1504","127","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-udyog-vihar-phase-4-gurgaon-1500-sq-ft-r1-spid-T25119395",\N,"21-12-2016","Owner",\N,"Virpal Singh",\N,\N,\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Udyog Vihar Phase IV, Gurgaon, 1500 Sq. Ft. @ 90000 INR",\N,"1482337314","1","1500.0000","60.0000",\N,"office"
"100276","Gurgaon","rent","Commercial","Residential Apartment","Udyog vihar phase-5","-1","-1","Udyog Vihar","10000.000","Sq. Ft.","674000.000","INR","0.000000","Sq. Meter",\N,"0","450.000","674000.000",\N,\N,\N,\N,\N,"Factory for rent in Udyog Vihar Gurgaon - 10000 Sq. Ft.","10000 Sq. Ft. - Rent / Lease Factory in Udyog Vihar, Gurgaon * 24 Property & locality photos. A very good location,Fully furnised,Power backup,Ac,Chair,Cabin",\N,\N,\N,"28.50616810000000000000","77.08339400000000000000","F18564747","2738","32","99acres.com","scraphrpan","http://www.99acres.com/factory-for-rent-lease-in-udyog-vihar-gurgaon-10000-sq-ft-r3-spid-F18564747",\N,"21-12-2016","Dealer",\N,"Roshan Kumar","Shristhi Realtors","6/1 Sarvapriya Vihar, New Delhi, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  Udyog vihar phase-5, Udyog Vihar, Gurgaon, 10000 Sq. Ft. @ 674000 INR",\N,"1482337315","1","10000.0000","67.4000",\N,"apartment"
"100277","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"South City 2","1111.000","Sq. Ft.","40000.000","INR","0.000000",\N,\N,"0","1111.000","40000.000",\N,\N,\N,\N,\N,"Office Space for rent in South City 2 Gurgaon - 1111 Sq. Ft.","1111 Sq. Ft. - Rent / Lease Commercial office space in South City 2, Gurgaon * 6 Property & locality photos. Available fully furnished office space for rent in south city 2, Sector 49, With fitted 4 split ac, 1 boss cabin, 1 big co...",\N,\N,\N,"-34.30714410000000000000","28.30078090000000000000","Q26595318","562","16","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-south-city-2-gurgaon-1111-sq-ft-spid-Q26595318",\N,"21-12-2016","Dealer",\N,"Vijay Singh","Corporent Services","Gurgaon, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , South City 2, Gurgaon, 1111 Sq. Ft. @ 40000 INR",\N,"1482337315","1","1111.0000","36.0036",\N,"office"
"100278","Gurgaon","rent","Commercial","Commercial Office/Space","Unitech Arcadia","523",\N,"Sector-49 Gurgaon","900.000","Sq. Ft.","25000.000","INR","0.000000",\N,\N,"0","900.000","25000.000",\N,\N,\N,\N,\N,"Office Space for rent in Unitech Arcadia Sector-49 Gurgaon - 900 Sq. Ft.","900 Sq. Ft. - Rent / Lease Commercial office space in Unitech Arcadia, Sector-49 Gurgaon * 13 Property & locality photos. Unfurnished office space 5th floor, Fitted with 2 split ac, Flooring, Park facing, 100% power backup, Low maintenance charge",\N,\N,\N,"28.41817100000000000000","77.05248000000000000000","Y26910511","237","22","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-unitech-arcadia-sector-49-gurgaon-900-sq-ft-spid-Y26910511",\N,"21-12-2016","Dealer",\N,"Lokesh Singh","Sai Kavya Real Estate","South City 2, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  Unitech Arcadia, Sector-49 Gurgaon, Gurgaon, 900 Sq. Ft. @ 25000 INR",\N,"1482337316","1","900.0000","27.7778",\N,"office"
"100279","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"South City 2","1055.000","Sq. Ft.","40000.000","INR","0.000000",\N,\N,"0","1055.000","40000.000",\N,\N,\N,\N,\N,"Office Space for rent in South City 2 Gurgaon - 1055 Sq. Ft.","1055 Sq. Ft. - Rent / Lease Commercial office space in South City 2, Gurgaon * 7 Property & locality photos. Available fully furnished office space for rent in sector 49, South city 2, Unitech arcadia, With 1 boss cabin,1 conferenc...",\N,\N,\N,"-34.30714410000000000000","28.30078090000000000000","J25002825","261","11","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-south-city-2-gurgaon-1055-sq-ft-r1-spid-J25002825",\N,"21-12-2016","Dealer",\N,"Vijay Singh","Corporent Services","Gurgaon, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , South City 2, Gurgaon, 1055 Sq. Ft. @ 40000 INR",\N,"1482337316","1","1055.0000","37.9147",\N,"office"
"10028","Gurgaon","sale","Residential","Residential Land","Ansal API Esencia","619","0","Sector-67 Gurgaon","4500.000","Sq.Ft.","26500000.000","INR","53000.000000","Sq.","Resale",\N,"500.000","26500000.000",\N,\N,\N,\N,\N,"Residential land / Plot for sale in Ansal API Esencia Sector-67 Gurgaon - 500 Sq. Yard.","500 Sq. Yard. - Buy Residential land / Plot in Ansal API Esencia, Sector-67 Gurgaon * 19 Property & locality photos * Resale property * Possession: Immediate * Ownership: Freehold. View contact number for free. Click for complete details on 99acres.com","Ansal API Esencia, Sector-67 Gurgaon, Gurgaon, Haryana","1",\N,"28.47860600000000000000","77.05356700000000000000","X27527249",\N,\N,"99acres.com","scraphrpan","http://www.99acres.com/residential-land-plot-for-sale-in-ansal-api-esencia-sector-67-gurgaon-500-sq-yard-spid-X27527249","05-10-2016","26-10-2016","Dealer",\N,"Rajesh Mittal","Om Niwas Realtors",\N,"East",\N,\N,\N,\N,"Ready to Move",\N,\N,"3 Floors",\N,"Immediate",\N,\N,\N,\N,\N,"Available for Buy in  Ansal API Esencia, Sector-67 Gurgaon, Gurgaon, 4500 Sq.Ft. @ 26500000 INR",\N,"1477485792","1","4500.0000","5888.8887",\N,"plot"
"100280","Gurgaon","rent","Commercial","Commercial Office/Space","ILD Trade Centre","489","0","Sector-47 Gurgaon","1148.000","Sq. Ft.","63000.000","INR","0.000000",\N,\N,"0","1148.000","63000.000",\N,\N,\N,\N,\N,"Office Space for rent in ILD Trade Centre Sector-47 Gurgaon - 1148 Sq. Ft.","1148 Sq. Ft. - Rent / Lease Commercial office space in ILD Trade Centre, Sector-47 Gurgaon * 8 Property & locality photos. This is 1148 sq ft office space available for lease in ild trade centre, Sohna road gurgaon.This is fully furnished office...",\N,\N,\N,"28.42502500000000000000","77.03899600000000000000","K27355701","126","1","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-ild-trade-centre-sector-47-gurgaon-1148-sq-ft-spid-K27355701",\N,"21-12-2016","Dealer",\N,"Rahul Gulati","Bharat & Co.","Gcr Gurgaon., Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  ILD Trade Centre, Sector-47 Gurgaon, Gurgaon, 1148 Sq. Ft. @ 63000 INR",\N,"1482337317","1","1148.0000","54.8780",\N,"office"
"100281","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"Sohna Road","1400.000","Sq. Ft.","228000.000","INR","0.000000",\N,\N,"0","1400.000","228000.000",\N,\N,\N,\N,\N,"Office Space for rent in Sohna Road Gurgaon - 1400 Sq. Ft.","1400 Sq. Ft. - Rent / Lease Commercial office space in Sohna Road, Gurgaon * 8 Property & locality photos. Fully furnished with all modern and world class fittings office space of 1400 sq ft available for immediate lease/rent. Th...",\N,\N,\N,"28.45949700000000000000","77.02663810000000000000","Z26217915","72","9","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-sohna-road-gurgaon-1400-sq-ft-spid-Z26217915",\N,"21-12-2016","Dealer",\N,"Amit Singh","Land Star Realty","Q-Block, Bvm, Dlf Phase-2, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Sohna Road, Gurgaon, 1400 Sq. Ft. @ 228000 INR",\N,"1482337317","1","1400.0000","162.8571",\N,"office"
"100282","Gurgaon","rent","Commercial","Commercial Shops",\N,\N,\N,"Sushant Lok Phase - 1","80.000","Sq. Ft.","13000.000","INR","0.000000",\N,\N,"0","80.000","13000.000",\N,\N,\N,\N,\N,"Shop for rent in Sushant Lok Phase - 1 Gurgaon - 80 Sq. Ft.","80 Sq. Ft. - Rent / Lease Shop in Sushant Lok Phase - 1, Gurgaon * 5 Property & locality photos. Snacks hut Lk-1, Bestech center point mall sushant lok-1 a-Block, Gurgaon Operated since 4 years fast food take away cante...",\N,\N,\N,"28.46838490000000000000","77.07467990000000000000","K20351047","7354","597","99acres.com","scraphrpan","http://www.99acres.com/shop-for-rent-lease-in-sushant-lok-phase-1-gurgaon-80-sq-ft-r4-spid-K20351047",\N,"21-12-2016","Owner",\N,"Ravi Verma",\N,\N,"West",\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Sushant Lok Phase - 1, Gurgaon, 80 Sq. Ft. @ 13000 INR",\N,"1482337317","1","80.0000","162.5000",\N,"shop"
"100283","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"DLF CITY PHASE 1","1900.000","Sq. Ft.","40000.000","INR","0.000000",\N,\N,"0","1900.000","40000.000",\N,\N,\N,\N,\N,"Office Space for rent in DLF CITY PHASE 1 Gurgaon - 1900 Sq. Ft.","1900 Sq. Ft. - Rent / Lease Commercial office space in DLF CITY PHASE 1, Gurgaon * 18 Property & locality photos. Commercial office/space available for rent. Equipped with 1 bathroom. Located in dlf city phase 1. Built in the area of 19...",\N,\N,\N,"28.46823500000000000000","77.02985910000000000000","I25079469","1371","166","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-dlf-city-phase-1-gurgaon-1900-sq-ft-r1-spid-I25079469",\N,"21-12-2016","Owner",\N,"Poonam Sakhuja",\N,\N,\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , DLF CITY PHASE 1, Gurgaon, 1900 Sq. Ft. @ 40000 INR",\N,"1482337318","1","1900.0000","21.0526",\N,"office"
"100284","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"Arjun Nagar","400.000","Sq. Ft.","15000.000","INR","0.000000",\N,"New Booking","0","400.000","15000.000",\N,\N,\N,\N,\N,"Office Space for rent in Arjun Nagar Gurgaon - 400 Sq. Ft.","400 Sq. Ft. - Rent / Lease Commercial office space in Arjun Nagar, Gurgaon * 6 Property & locality photos. Commercial Office/Space for lease.",\N,\N,\N,"28.46285920000000000000","77.01254410000000000000","V1049115","2445","76","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-arjun-nagar-gurgaon-400-sq-ft-r2-spid-V1049115",\N,"21-12-2016","Owner",\N,"Hemant Nagpal",\N,\N,"North",\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Arjun Nagar, Gurgaon, 400 Sq. Ft. @ 15000 INR",\N,"1482337318","1","400.0000","37.5000",\N,"office"
"100285","Gurgaon","rent","Commercial","Residential Apartment","Office & Factory Space","-1","-1","Udyog Vihar","6000.000","Sq.Ft.","144000.000","INR","0.000000",\N,\N,"0","30000.000","720000.000","6000.000",\N,\N,\N,\N,"Factory for rent in Udyog Vihar Gurgaon - 6000 Sq. Ft. to 30000 Sq. Ft.","6000 Sq. Ft. to 30000 Sq. Ft. - Rent / Lease Factory in Udyog Vihar, Gurgaon * 30 Property & locality photos. Options of factory & fully furnished office space in udyog vihar near trident hotel. Ample parking space. Power back up. W...",\N,\N,\N,"28.45950000000000000000","77.02664000000000000000","J26411995","447","15","99acres.com","scraphrpan","http://www.99acres.com/factory-for-rent-lease-in-udyog-vihar-gurgaon-6000-sq-ft-to-30000-sq-ft-spid-J26411995",\N,"21-12-2016","Dealer",\N,"Mr. Ashish Gupta","Gurgaon Properties","Gurgaon, Gurgaon","North-East",\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  Office & Factory Space, Udyog Vihar, Gurgaon, 6000  Sq.Ft. @ 144000 INR",\N,"1482337318","1","6000.0000","24.0000",\N,"apartment"
"100286","Gurgaon","rent","Commercial","Commercial Office/Space",\N,\N,\N,"Sohna Road","1000.000","Sq. Ft.","60000.000","INR","0.000000",\N,\N,"0","1000.000","60000.000",\N,\N,\N,\N,\N,"Office Space for rent in Sohna Road Gurgaon - 1000 Sq. Ft.","1000 Sq. Ft. - Rent / Lease Commercial office space in Sohna Road, Gurgaon * 11 Property & locality photos. Infrastructure:- Plug n play fully furnished 1000 sqft office,  New construction with 12 professional workstations, 03 cab...",\N,\N,\N,"28.45949700000000000000","77.02663810000000000000","M26314103","143","8","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-sohna-road-gurgaon-1000-sq-ft-spid-M26314103",\N,"21-12-2016","Dealer",\N,"Sandeep Nair","FIRST CHOICE REALTY","1081/3,Rageev Nagar Gurgaon, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  , Sohna Road, Gurgaon, 1000 Sq. Ft. @ 60000 INR",\N,"1482337318","1","1000.0000","60.0000",\N,"office"
"100287","Gurgaon","rent","Commercial","Commercial Office/Space","Unitech Arcadia","523",\N,"Sector-49 Gurgaon","1273.000","Sq. Ft.","35000.000","INR","0.000000",\N,\N,"0","1273.000","35000.000",\N,\N,\N,\N,\N,"Office Space for rent in Unitech Arcadia Sector-49 Gurgaon - 1273 Sq. Ft.","1273 Sq. Ft. - Rent / Lease Commercial office space in Unitech Arcadia, Sector-49 Gurgaon * 13 Property & locality photos. Available semi furnished office space for rent in sector 49, Unitech arcadia , South city 2,  With 3 cabin,( 1 boss cabin,...",\N,\N,\N,"28.41817100000000000000","77.05248000000000000000","Q26622376","259","13","99acres.com","scraphrpan","http://www.99acres.com/commercial-office-space-for-rent-lease-in-unitech-arcadia-sector-49-gurgaon-1273-sq-ft-spid-Q26622376",\N,"21-12-2016","Dealer",\N,"Vijay Singh","Corporent Services","Gurgaon, Gurgaon",\N,\N,\N,\N,\N,"Ready to Move",\N,\N,\N,\N,\N,\N,\N,\N,\N,\N,"Available for Lease in  Unitech Arcadia, Sector-49 Gurgaon, Gurgaon, 1273 Sq. Ft. @ 35000 INR",\N,"1482337319","1","1273.0000","27.4941",\N,"office"
